Label	Category	ENG	PL
TimelyHelp_Despair_0	Dialogue	"As he walked the streets of Trimvine, Alex noticed a woman drinking as if to desensitize herself to the whole world. ""What happened?"" Alex asked, although he already suspected the answer."	"Gdy szedł ulicami Trimvine, Alex spostrzegł pijącą kobietę. Wydawało się, że próbuje się znieczulić na ból tego świata. ""Co się stało?"" zapytał Alex, choć już podejrzewał, jako odpowiedź dostanie."
TimelyHelp_Despair_10	Dialogue	"Eh? Who're you?"" the woman asked, not unable to recognize Alex, or anyone else for that matter. ""Who cares anyway. Now that my son is gone, nothing matters any more."	"E? A ty to kto?"" zapytała kobieta, niezdolna do rozpoznania Alexa, ani na dobrą sprawę kogokolwiek innego. ""Zresztą bez różnicy. Mój syn nie żyje, więc mało mnie to obchodzi."
TimelyHelp_Despair_20	Dialogue	"""You seem quite wealthy for someone who tries to drink herself to death on a daily basis,"" Alex said. He noticed that her house was now decorated with a bunch of expensive trinkets. It almost felt as if the owner wanted to spend the money as frivolously as possible."	"""Wyglądasz na całkiem zamożną jak na kogoś, kto codziennie próbuję się zapić na śmierć,"" powiedział Alex. Zauważył, że jej dom jest przyozdobiony różnymi drogimi przedmiotami. Prawie jakby właściciel próbował wydać pieniądze w najbardziej frywolny sposób."
TimelyHelp_Despair_30	Dialogue	"Yep, I'm a rich woman now! For all it's worth,"" the woman said, but she was not drunk enough to force a smile on her lips. ""My child dies and the very next day, I'm suddenly one of the richest people in Trimvine. The very day when money is no longer worth shit to me."	"A jak, jestem teraz bogata! Jakby to miało znaczenie,"" powiedziała kobieta. Nie byłą wystarczająco pijana, by zmusić się do uśmiechu. ""Moje dziecko umiera i dosłownie następnego dnia staje się jedną z najbogatszych osób w Trimvine. Dokładnie tego samego dnia, gdy pieniądze przestają cokolwiek dla mnie znaczyć."
TimelyHelp_Despair_40	Dialogue	How did that happen?	Jak to się stało?
TimelyHelp_Despair_50	Dialogue	"""Well, guess I might as well tell you,"" the woman said without a care in the world. ""The tree next to my house reminded me of my boy and how I played with him, so I cut it down. I even uprooted the darn thing. And wouldn't you believe it: there was a treasure hidden there! Easily enough money to save my son!"" the woman said with a despair-filled voice."	"""W sumie to mogę nawet powiedzieć,"" rzekła kobieta niczym się nie przejmując. ""Drzewo obok mojego domu przypomniało mi o moim synu, o tym jak się tam bawiliśmy. Więc je ścięłam. Wyrwałam z korzeniami. I nie uwierzysz: głęboko pod ziemią schowany był skarb! Bez problemu wystarczająco dużo, by uratować mojego syna!"" powiedziała kobieta, jej głos wypełniony rozpaczą."
TimelyHelp_Despair_60	Dialogue	"Before long, the woman forgot what she was talking about and returned to her drinking frenzy. ""That information is useless now that the treasure is dug up. But I just happen to be the only person capable of putting that information to work."""	"Niedługo po tym kobieta zapomniała o czym mówiła i wróciła do picia alkoholu. ""Ta informacja jest bezwartościowa gdy skarb już został wykopany. Ale tak się składa, że jestem jedyną osobą która tą informację jest w stanie wykorzystać."""
TimelyHelp_Saved_0	Dialogue	"""Good sir, you came at just the right time!"" the woman said as she handed Alex a large, heavy bag. The contents were quite obvious"	"""Dobry panie, wracasz w samą porę!"" powiedziała kobieta i wręczyła Alexowi wielką, ciężką torbę. Jej zawartość była oczywista."
TimelyHelp_Saved_10	Dialogue	"""Good to see you doing well. Although I think you might have misremembered the amount I gave you,"" Alex said as he noticed that the sack was much heavier than it should be."	"""Dobrze widzieć cię w dobrym stanie. Choć widzę, że źle zapamiętałaś sumę, którą ci wręczyłem,"" powiedział Alex gdy zauważył, że sakwa była o wiele cięższa, niż być powinna."
TimelyHelp_Saved_20	Dialogue	"The bag has exactly the amount it should have,"" the woman said as she refused to take back the extra amount. ""You seem to be quite good at giving to others, but you still need to work on 'receiving from others' part, mister Alex."	"Torba zawiera dokładnie tyle, ile zawierać powinna,"" powiedziała kobieta i odmówiła zabrania dodatkowej zawartości. ""Widzę, że jesteś całkiem dobry w dawaniu innym, ale musisz jeszcze popracować nad 'otrzymywaniem od innych', panie Alex."
TimelyHelp_Saved_30	Dialogue	"""I don't recall ever introducing myself,"" Alex said as he quickly confirmed that there was nobody nearby to overhear the conversation."	"""Nie przypominam sobie przedstawiania się,"" powiedział Alex i szybko potwierdził, że w pobliżu nie było nikogo kto mógł usłyszeć rozmowę."
TimelyHelp_Saved_40	Dialogue	"Well, there's not many people who are both wealthy enough to help me, and are known for sharing their wealth so readily,"" the woman said with a smile. ""But worry not: the secret of your identity is safe with me. I know that you'll need that money much more than me."	"No cóż, niewiele jest ludzi wystarczająco bogatych by mi pomóc, a jednocześnie znanych ze swojej szczodrości,"" powiedziała kobieta i uśmiechnęła się. ""Proszę się nie martwić: twoja tożsamość pozostanie sekretem. Wiem, że te pieniądze przydadzą ci się o wiele bardziej, niż mi."
TimelyHelp_Saved_50	Dialogue	"""I can't say anything to that,"" Alex said as he finally gave up and accepted the generous gift."	"""Nie mogę zaprzeczyć,"" powiedział Alex i w końcu zgodził się przyjąć ten hojny podarunek."
TimelyHelp_Shadow_0	Dialogue	"...Ignoring me?"" the shadow said once Alex came close. ""I know that talking to empty air makes you look like you escaped from a mental hospital, but you're disguised right now, aren't you?"	"...Ignorujesz mnie?"" zapytał się cień gdy zobaczył zbliżającego się Alexa. ""Rozumiem, że gadanie z powietrzem sprawia, że wyglądasz na wariata, ale jesteś teraz incognito, nieprawdaż?"
TimelyHelp_Shadow_10	Dialogue	"""What's your business?"" Alex said as he tried too look as inconspicuous as possible."	"""Po co tutaj stoisz?"" zapytał się Alex, próbując nie wyglądać zbyt podejrzanie."
TimelyHelp_Shadow_20	Dialogue	Just wanted to teach you a bit about how this whole 'regression' thing works.	Chciałem się tylko upewnić, że rozumiesz jak działa ta cała 'regresja'.
TimelyHelp_Shadow_30	Dialogue	And why would you care about whether I'm doing well or not?	A czemu miałoby cię obchodzić czy sobie dobrze radzę?
TimelyHelp_Shadow_40	Dialogue	Whenever your Energy Core is shattered and you experience a short regression, it drains a bit of my power. I'd rather have you avoid dying as much as possible.	Bo za każdym razem, gdy niszczony jest twój Rdzeń Energii i doświadczasz krótkiej regresji, to zużywana jest moja energia. Jeśli możliwe, to wolałbym, żebyś nie ginął zbyt często.
TimelyHelp_Shadow_50	Dialogue	"""Alright, what's your wisdom then?"" Alex asked. He hardly trusted the shadowy entity, but it would not hurt to hear it out. He could then decide whether to follow its advice or not."	"""No dobra, jaką mądrością chciałbyś się ze mną podzielić?"" zapytał się Alex. Niezbyt ufał cienistemu bytowi, ale nie zaszkodziłoby go wysłuchać. Decyzję o tym, czy zaakceptować jego radę podjąć będzie mógł później."
TimelyHelp_Shadow_60	Dialogue	It's simple: gather information. In your original timeline, you went around helping random people. While I certainly respect it, it's not going to work out well for you this time around.	Jest prosta: zbieraj informacje. W twojej oryginalnej osi czasu pomagałeś losowym ludziom na lewo i prawo. Choć jest to godne szacunku, tym razem nie będzie to zbyt efektywne.
TimelyHelp_Shadow_70	Dialogue	And why would that be?	A to niby czemu?
TimelyHelp_Shadow_80	Dialogue	Do I even need to say it? There's no point in randomly helping people if they're going to forget it anyway. Instead, you should try different things, see what works and only go on your... altruistic crusade... once it actually matters: the final cycle.	Muszę to ci wyjaśniać? Nie ma sensu pomagać losowym ludziom, jeśli i tak o wszystkim zapomną. Zamiast tego powinieneś wypróbować różne scenariusze, sprawdzić co działa i dopiero udać się na swoją... altruistyczną krucjatę... kiedy to istotne: w ostatnim cyklu.
TimelyHelp_Shadow_90	Dialogue	If you're so sure of yourself, how about backing up your words with some substance? Maybe that 'True Speech' that you seem to enjoy so much?	Skoro jesteś taki pewny siebie, to może podeprzyj czymś swoje słowa? Na przykład ta 'Prawdziwa Mowa' do której masz takie zamiłowanie?
TimelyHelp_Shadow_100	Dialogue	"The entity audibly sighed, but did not refute Alex's words. ""I wanted to save my energy, not waste it needlessly, you know? But guess I need to treat it as an investment."""	"Byt głośno westchnął, ale nie zaprzeczył słowom Alexa. ""Rozmowa miała na celu oszczędzanie energii, a nie jej marnowanie. No ale potraktuję to jako inwestycję."""
TimelyHelp_Shadow_110	Dialogue	"After taking a deep breath and gathering energy, the shadow spoke up. <color=""red"">""Up ahead you'll find a woman in dire need of money. In your previous cycle, you helped her, but you will learn useful information if you ignore her this time around.""</color>"	"Po wzięciu kliku głębokim oddechów i zebraniu energii, cień przemówił: <color=""red"">""Niedaleko znajdziesz kobietę potrzebującą pieniędzy. W poprzednim cyklu pomogłeś jej, ale dowiesz się przydatnej informacji jeśli tym razem ją zignorujesz.""</color>"
TimelyHelp_Shadow_120	Dialogue	"Obviously having spent a sizable amount of energy, the shadow let out a tired sigh. ""What you do with this information is entirely up to you: I've done my job here."""	"Widocznie cień zużył sporą ilość energii, bo wydał wydał z siebie wydech pełen wycieńczenia. ""Co zrobisz z tymi faktami to twoja sprawa. Ja swoją robotę wykonałem."""
TimelyHelp_ShadowReject_0	Dialogue	Good deeds don't stop being good just because there's nobody around to remember them.	Dobre uczynki nie przestają być dobre tylko dlatego, że nie ma nikogo kto je pamiętał.
TimelyHelp_ShadowAccept_0	Dialogue	Maybe you have a point. I'll think about it.	Może masz rację. Przemyślę to sobie.
TimelyHelp_ShadowInquire_0	Dialogue	Since you're so good at using 'True Speech' at will, how about dispelling some of my doubts?	Skoro jesteś taki dobry w używaniu 'Prawdziwej Mowy', to może rozwiejesz niektóre z moich wątpliwości?
TimelyHelp_ShadowReject_10	Dialogue	"""Good deeds don't stop being good just because there's nobody around to remember them. I think it's much more likely that I'll regret not helping someone, than the other way around,"" Alex said as he steeled his resolve."	"""Dobre uczynki nie przestają być dobre tylko dlatego, że nie ma nikogo kto je pamiętał. Wydaje mi się o wiele bardziej prawdopodobne, że będę żałował nie udzielenia komuś pomocy, niż udzielenia jej,"" powiedział Alex."
TimelyHelp_ShadowReject_20	Dialogue	Suit yourself. But know that what you're doing is just worthless self-indulgence, good only for stroking your ego. If you <i>actually</i> want to help others, first learn how to do it right.	Jak tam chcesz. Ale to co robisz to tylko żałosne łechtanie swojego ego, pomocne nikomu oprócz ciebie. Gdyby <i>faktycznie</i> zależało ci na pomaganiu innym, najpierw nauczyłbyś się, jak to robić poprawnie.
TimelyHelp_ShadowReject_30	Dialogue	"""Sounds like an excuse for never helping anyone at all, telling yourself that you'll be in a better position to do it later on,"" Alex said as he walked away from the shadowy thing. He would not lend an ear to the shadow's words words any further."	"""Brzmi jak wymówka by nigdy nikomu nie pomagać, wmawiając sobie, że zawsze później będzie do tego lepsza okazja,"" powiedział Alex i odszedł od cienia. Nie miał zamiaru tracić więcej czasu, na słuchanie tego, co cień miał do powiedzenia."
TimelyHelp_ShadowAccept_10	Dialogue	Maybe you have a point. I'll think about it. Worst case scenario: I'll know not to trust you, and I'll be able to fix my mistake in future cycles.	Może masz rację. Przemyślę to sobie. W najgorszym przypadku dowiem się, że nie mogę ci ufać, a moją pomyłkę będę mógł naprawić w przyszłych cyklach.
TimelyHelp_ShadowAccept_20	Dialogue	That's what I'm saying. I know that my looks might not instill trust, but I hope judge me based on my deeds going forward.	Dokładnie o tym mówię. Rozumiem, że mój wygląd może nie napawa poczuciem zaufania, ale mam nadzieję, że będziesz mnie oceniał po czynach zamiast wyglądzie.
