Label,Category,ENG,PL
Effect_DealExtraHeavyStaggerWithCooldown_Description,Effect,Deal extra {0}[HS]Stagger on [Heavy]Heavy Weapon hit ({1}[CD]),
Effect_RefundCooldownOnHittingStaggered_Description,Effect,Refund {0}% of all [CD]Cooldowns on [Heavy]Heavy Weapon hit against a [Staggered]Staggered enemy ({1}[CD]),
Effect_ApplyLethargySlowAndProneOnExitingStaggered_Description,Effect,"Apply {0}[Lethargy]Lethargy, {1}[Slow]Slow and {2}[Prone]Prone when enemies stop being [Staggered]Staggered",
Effect_StaggerToNonStaggered_Description,Effect,Deal [P]{0}%[/P] more [S]Stagger to [Staggered]NOT-Staggered enemies,
Effect_DealExtraRangedStaggerWithCooldown_Description,Effect,Deal extra {0}[RS]Stagger with [RD]Ranged Weapon Damage ({1}[CD]),
Effect_RangedDamageStaggersEnemiesWithCooldown_Description,Effect,Inflict [Staggered]Staggered with [RD]Ranged Weapon Damage and apply {0}[Prone]Prone ({1}[CD]),
Effect_OnSwitchingToWeaponSpawnAMarkerThatDealsMassiveStaggerAndStunOnHit_Description,Effect,"Upon switching to [Ranged]Ranged Weapon, spawn a mark on current target. Hitting the mark deals extra {0}[RS]Stagger and [Stun]Stuns for {1} sec ({2}[CD])",
Effect_RegeneratePortionOfInjuryTakenAsHealthOver30Seconds_Description,Effect,You restore [R]{0}%[/R] of [I]Injury taken as [H]Health over next 30 sec,
Effect_ReflectInjuryTakenBackAtAttacker_Description,Effect,You reflect [R]{0}%[/R] of [I]Injury taken back at attacker,
Effect_ArmorIsPartiallyEffectiveWhileStaggered_Description,Effect,"While [Staggered]Staggered, you still retain {0}% of your [A]Armor",
Effect_ConvertXPercentOfStaggerDealtToYouIntoInjury_Description,Effect,"You convert [P]50%[/P] of [S]Stagger taken into [I]Injury, and reduce it by [R]{0}%[/R]",
Effect_AfterGettingHitIncreaseDamageOfNextAttack_Description,Effect,"After getting hit, your next attack deals [G]{0}%[/G] more [D]Damage",
Effect_ResistDeathAndGainDamageAgainstAttacker_Description,Effect,"Upon dying, instead restore {0}[H]Health and gain {1}% increased [D]Damage against the killer ({2}[CD])",
Effect_ArmorWhileBlocking_Description,Effect,"While blocking, you have extra {0}[A]Armor",
Effect_ProtectFromFlinchingOnce_Description,Effect,You don't flinch when taking sizable [S]Stagger ({0}[CD]),
Effect_ReflectPortionOfBlockedDamageBackAtAttacker_Description,Effect,You reflect [G]{0}%[/G] of [D]Damage blocked back at attacker,
Effect_CancelPlayerStaggeredPerCooldown_Description,Effect,"Upon being [Staggered]Staggered, instead restore {0}[SB]Stagger Bar ({1}[CD])",
Effect_ConvertXPercentOfInjuryDealtToYouIntoStagger_Description,Effect,"You convert [R]50%[/R] of [I]Injury taken into [S]Stagger, and reduce it by [P]{0}%[/P]",
Effect_HeavyDamageStealsStaggerBarPerCooldown_Description,Effect,[HD]Heavy Damage steals [P]{0}%[/P] of enemy [SB]Stagger Bar ({1}[CD]),
Effect_BasicAttacksRestorePercentageOfStaggerBar_Description,Effect,Basic Attacks restore [P]{0}%[/P] of your [SB]Stagger Bar,
Effect_StrongBasicAttacksGiveBarrier_Description,Effect,Strong Basic Attacks give {0}[Barrier]Barrier,
Effect_DealMoreDamageBasedOnBarrier_Description,Effect,Deal more [D]Damage based on [G]{0}%[/G] of your current [Barrier]Barrier,
Effect_GainBarrierUponFallingBelow25PHealth_Description,Effect,You gain {0}[Barrier]Barrier upon falling below 25%[H]Health ({1}[CD]),
Effect_GainPortionOfDamageTakenAsBarrier_Description,Effect,You gain [G]{0}%[/G] of [D]Damage taken as [Barrier]Barrier,
Effect_BlockingGivesBarrierPerCooldown_Description,Effect,Blocking gives you {0}[Barrier]Barrier ({1}[CD]),
Effect_BlockingGivesInvinciblePerCooldown_Description,Effect,Blocking makes you [Invincible]Invincible for {0} sec ({1}[CD]),
Effect_BasicAttacksGrantBarrier_Description,Effect,Basic Attacks give you {0}[Barrier]Barrier,
Effect_HealthRestorationPower_Description,Effect,All [H]Health restoration effects are [R]{0}%[/R] more effective,
Effect_GainHealthRegenerationThatIsTripledWhenBelowHalfHealth_Description,Effect,"You restore {0}[H]Health/sec, and triple that amount while below 50%[H]Health",
Effect_GainInvincibleUponFallingBelow25PHealth_Description,Effect,"Upon falling below [R]25%[/R][H]Health, you become [Invincible]Invincible for {0} sec ({1}[CD])",
Effect_HealFromInjury_Description,Effect,Heal for [R]{0}%[/R] of [I]Injury dealt,
Effect_DealMoreDamageWhileAtFullHealth_Description,Effect,"While at full [H]Health, you deal [G]{0}%[/G] more [D]Damage",
Effect_GainArmorWhileAtFullHealth_Description,Effect,"While at full [H]Health, you gain extra {0}[A]Armor",
Effect_RestoreHealthWhenBasicAttacking_Description,Effect,Your Basic Attacks restore [R]{0}[/R][H]Health,
Effect_BleedRestoresHealthInsteadOfDealingInjury_Description,Effect,"Instead of dealing [I]Injury, [Bleed]Bleed on enemies heals you at {0}% effectivness",
Effect_ReducedBackstabCooldown_Description,Effect,[Backstab]Backstab cooldown is reduced by {0} sec,
Effect_BackstabDamage_Description,Effect,[Backstab]Backstabs deal [G]{0}%[/G] more [D]Damage,
Effect_IncreasedBackstabDamageWhileStealthed_Description,Effect,"While [Stealth]Stealthed, your [Backstab]Backstabs deal [G]{0}%[/G] more [D]Damage",
Effect_GainStealthUponFallingBelow50PHealth_Description,Effect,"Upon falling below 50%[H]Health, gain [Stealth]Stealth for {0} sec ({1}[CD])",
Effect_DamageWhileStealthed_Description,Effect,"While [Stealth]Stealthed, you deal [G]{0}%[/G] more [D]Damage",
Effect_StealthDuration_Description,Effect,Your [Stealth]Stealth lasts {0}% longer,
Effect_GainStealthOnceEveryNSeconds_Description,Effect,"Gain [Stealth]Stealth for {0} sec upon entering combat, and once every {1} sec after that",
Effect_MovementSpeedDuringStealth_Description,Effect,"While [Stealth]Stealthed, you gain {0}[MS]Movement Speed",
Effect_HeavyDamageAppliesMassiveInjuryAndEvenMoreIfBackstab_Description,Effect,"[HD]Heavy Damage deals extra {0}[HI]Injury, and another extra {1}[HI]Injury if [Backstab]Backstab ({2}[CD])",
Effect_TakedownsGiveStealthAndEmpowerNextAttack_Description,Effect,"Upon Takedown, gain [Stealth]Stealth for {0} sec and your next attack deals [G]{1}%[/G] more [D]Damage",
Effect_BasicAttacksAndTechniquesPerformedWhileInStealthCountAsBackstab_Description,Effect,[BA]Basic Attacks and [Technique]Techniques performed while [Stealth]Stealthed count as [Backstab]Backstabs\n\nBackstabs deal [G]{0}%[/G] more [D]Damage,
Effect_BasicAttacksAndTechniquesDontEndStealthImmediately_Description,Effect,"After using [BA]Basic Attacks or [Technique]Techniques, [Stealth]Stealth lasts for another {0} sec instead of ending immediately",
Effect_ConvertStaggerDealtIntoInjury_Description,Effect,Convert [P]{0}%[/P] of [S]Stagger you deal into [I]Injury,
Effect_SalutisTechniqueDamage_Description,Effect,[Salutis]Salutis [Technique]Techniques deal [G]{0}%[/G] more [D]Damage,
Effect_Every5thHitDealsMassivelyIncreasedDamage_Description,Effect,Every 5th attack deals [G]{0}%[/G] more [D]Damage,
Effect_Every5thHitLifesteals_Description,Effect,Every 5th attack restores [G]{0}%[/G] of [D]Damage dealt as your [H]Health,
Effect_DealIncreasedDamageToEnemiesBelow25PHealth_Description,Effect,Deal [G]{0}%[/G] more [D]Damage to enemies below [R]25%[/R][H]Health,
Effect_TakedownsGrantEmpowered_Description,Effect,Gain {0}[Empowered]Empowered upon Takedown,
Effect_ReduceCooldownsOnTakedowns_Description,Effect,Takedowns reduce all [CD]Cooldowns by {0}%,
Effect_FinishOffLowHealthEnemies_Description,Effect,Bringing enemies below {0}[H]Health finishes them off,
Effect_TakedownsRestoreAmmo_Description,Effect,Takedowns restores {0}[Ammo]Ammo,
Effect_OnSwitchingToThisWeaponSpawnMarkerThatDealsInjuryOnHit_Description,Effect,"Upon switching to this weapon, spawn a mark on target enemy. Hitting the mark with a [Ranged]Ranged attack deals extra {0}[I]Injury ({1}[CD])",
Effect_UsingToolsIncreasesToolPowerUntilEndOfCombat_Description,Effect,"Upon using a [Tool]Tool, gain extra {0}[TP]Tool Power",
Effect_StancePower_Description,Effect,Stance effects are {0}% stronger,
Effect_PassivePowerUpPower_Description,Effect,Passive Power-ups effects are {0}% stronger,
Effect_ItemPower_Description,Effect,Equipment effects are {0}% stronger,
Effect_ToolPower_Description,Effect,Tools are {0}% stronger,
Effect_Gain2ExtraChargesOfHealthPotionAndIncreaseEffectivness_Description,Effect,Gain 2 extra uses of Health Potion.\n\nHealth Potions are {0}% stronger,
Effect_Gain1ExtraUseOfToolsAndIncreaseToolPower_Description,Effect,Gain 1 extra use of all tools.\n\nTools are {0}% stronger,
Effect_DodgingDamageGivesSupercharge_Description,Effect,Successful dodges give {0}[Supercharge]Supercharge,
Effect_DodgingDamageEmpowersNextAttack_Description,Effect,Successful dodges cause next attack to deal [G]{0}%[/G] more [D]Damage,
Effect_ConvertAttackSpeedToDamage_Description,Effect,Deal [G]{0}%[/G] more [D]Damage ({1}% of current [AS]Attack Speed),
Effect_ConvertMovementSpeedToDamage_Description,Effect,Deal [G]{0}%[/G] more [D]Damage ({1}% of current [MS]Movement Speed),
Effect_GainSuperchargeBasedOnDistanceTravelled_Description,Effect,Gain {0}[Supercharge]Supercharge for every 1m travelled,
Effect_IncreaseInvincibilityTimeOfDodge_Description,Effect,[Invincibility]Invinciblity gained from dodging lasts {0}% longer,
Effect_DodgingDamageAppliesProne_Description,Effect,Successful dodges apply {0}[Prone]Prone to the enemy,
Effect_GainAccelerationOnLightDamage_Description,Effect,[LD]Light Damage gives you {0}[Alacrity]Alacrity,
Effect_ApplyLethargyOnLightDamage_Description,Effect,[LD]Light Damage applies {0}[Lethargy]Lethargy to the enemy,
Effect_GainAccelerationBasedOnDistanceTravelledInLast5Seconds_Description,Effect,Gain {0}[Alacrity]Alacrity for every 1m travelled in last 5 sec,
Effect_BasicAttacksReduceCooldowns_Description,Effect,[BA]Basic Attacks reduce [CD]Cooldowns by {0}%,
Effect_WhileAtFullEnergyBasicAttacksDealMoreDamage_Description,Effect,"While at 100[E]Energy, [BA]Basic Attacks deal [G]{0}%[/G] more [D]Damage",
Effect_BasicAttacksGiveOnslaught_Description,Effect,[BA]Basic Attacks give {0}[Onslaught]Onslaught,
Effect_SharpAndAnalysisAlsoIncreaseBasicAttackDamage_Description,Effect,[Sharp]Sharp and [Analysis]Analysis increase [BA]Basic Attack [D]Damage at {0}% effectivness,
Effect_NonStopBasicAttackingIncreasesDamageDealtAndSpeed_Description,Effect,[BA]Basic Attacks give +{0}%[D]Damage and +{1}%[AS]Attack Speed. Bonuses are removed once you stop [BA]Basic Attacking,
Effect_NonStrongBasicAttacksEmpowerYourNextStrongBasicAttack_Description,Effect,[BA]Basic Attacks cause your next [BA]Strong Basic Attack to deal [G]{0}%[/G] more [D]Damage,
Effect_StrongBasicAttackInjury_Description,Effect,[BA]Strong Basic Attacks deal [R]{0}%[/R] more [I]Injury,
Effect_NonStrongBasicAttacksEmpowerYourStrongBasicAttacks_Description,Effect,[BA]Basic Attacks make all [BA]Strong Basic Attacks deal [G]{0}%[/G] more [D]Damage until end of combat,
Effect_CanBasicAttackNonStopAndDealMoreDamage_Description,Effect,You can perfrom consecutive [BA]Basic Attacks\n\nEach consecutive [BA]Basic Attack deal {0}% more [D]Damage,
Effect_UsingTechniquesDecreasesRemainingCooldownOfAllOtherTechniques_Description,Effect,Dealing [TD]Technique Damage reduces all remaining Technique Cooldowns by {0}% ({1}[CD]),
Effect_IncreaseMagicDamageButDecreaseWeaponDamage_Description,Effect,"Deal [G]{0}%[/G] more [MD]Magic Damage, but [G]{1}%[/G] less [WD]Weapon Damage",
Effect_IncreaseEnergyGainWhileEnergyIsBelowHalf_Description,Effect,You have +{0}%[EG]Energy Gain while below 50%[E]Energy,
Effect_MaxEnergy_Description,Effect,Your max [E]Energy is increased by {0}[E] (from default 100[E]),
Effect_DealingMagicDamageGivesBarrier_Description,Effect,Dealing [MD]Magic Damage gives {0}[Barrier]Barrier ({1}[CD]),
Effect_BasicAttacksGiveAnalysis_Description,Effect,[BA]Basic Attacks give {0}[Analysis]Analysis,
Effect_MagicTechniquesEmpowerWeaponTechniquesAndViceVersa_Description,Effect,"Technique [MD]Magic Damage increases next Technique's [WD]Weapon Damage by [G]{0}%[/G], and vice versa",
Effect_AnalysisAlsoIncreasesWeaponDamage_Description,Effect,[Analysis]Analysis increases [WD]Weapon Damage at {0}% effectivness,
Effect_IncreaseWeaponDamageByPortionOfMagicDamage_Description,Effect,Deal {0}% more [WD]Weapon Damage (based on current [MD]Magic Damage),
Effect_BasicAttacksDealIncreasedDamageBasedOnMagicDamage_Description,Effect,Deal {0}% more [BA]Basic Attack Damage (based on current [MD]Magic Damage),
Effect_DealMoreDamageBasedOnPositiveStackingEffectsOnYouAndNegativeOnEnemy_Description,Effect,Deal [G]{0}%[/G] more [D]Damage for each [SE]Stacking Effect on you or on the enemy,
Effect_WhenAttackingAnEnemyWithAllSignatureEffectsAppliedDealMassiveDamageBasedOnAmountAndRemoveAllOfThem_Description,Effect,"Attacking an enemy that has [Burn]Burn, [Freeze]Freeze and [Bleed]Bleed applied to them deals [G]{0}[/G] extra [D]Damage and removes those effects ({1}[CD])",
Effect_GainAnalysisOnUsingTechniques_Description,Effect,Gain {0}[Analysis]Analysis upon using a Technique,
Effect_AllStackingEffectsAmount_Description,Effect,Apply and gain {0}% more of all [SE]Stacking Effects,
Effect_AllStackingEffectsDecay_Description,Effect,All [SE]Stacking Effects you apply and gain decay {0}% slower,
Effect_GainArmorBasedOnNegativeStackingEffectsOnEnemy_Description,Effect,Gain {0}[A]Armor for each negative [SE]Stacking Effect applied to the enemy,
Effect_GainArmorBasedOnPositiveStackingEffectsOnYou_Description,Effect,Gain {0}[A]Armor for each positive [SE]Stacking Effect applied to you,
Effect_OnHitApplyRandomStackingEffectYouDoNotCurrentlyPossess_Description,Effect,"Dealing [HD]Heavy Damage applies one of {0}[Burn]/{1}[Freeze]/{2}[Bleed] to the enemy, or {3}[Sharp]/{4}[Barrier]/{5}[Supercharge]/{6}[Analysis] to you, prioritizing effects not currently applied ({7}[CD])",
Effect_LightDamageConvertsAllFreezeIntoBurnOrBurnIntoFreeze_Description,Effect,"Dealing [LD]Light Damage converts all [Burn]Burn to [Freeze]Freeze and applies extra {0}, or vice versa depending on which is higher ({1}[CD])",
Effect_RangedDamageAppliesBurnOrFreezeToEqualize_Description,Effect,"Dealing [RD]Ranged Damage applies {0}[Burn]Burn or {0}[Freeze]Freeze, depending on which is lower ({1}[CD])",
Effect_StrongBasicAttacksReducePercentageOfEnemyStaggerBar_Description,Effect,[BA]Strong Basic Attacks deal extra [S]Stagger equal to {0}% of enemy total [SB]Stagger Bar,
Effect_ReplaceAllBasicAttacksWithChargeAndImproveDamage_Description,Effect,"All [BA]Strong Basic Attacks are replaced by 'Charged Dash', and it deals [G]{0}%[/G] more [D]Damage",
Effect_ReplaceAllBasicAttacksWithThrowAddPullAndIncreaseStagger_Description,Effect,"All [BA]Strong Basic Attacks are replaced by 'Throw and Pull', and it deals extra [P]{0}[/P][S]Stagger",
Effect_ReplaceAllBasicAttacksWithThrowAndIncreaseInjury_Description,Effect,"All [BA]Strong Basic Attacks are replaced by 'Javelin Throw', and it deals extra [R]{0}[/R][I]Injury",
Effect_StrongBasicAttacksApplyBleedBasedOnEnemyHealth_Description,Effect,[BA]Strong Basic Attacks apply up to {0}[Bleed]Bleed based on how high enemy's current [H]Health is ({1}[CD]),
Effect_DealMoreLightInjuryOrStaggerAndCanSwitchUsingBlock_Description,Effect,Deal [R]{0}%[/R] more [I]Injury / Deal [P]{0}%[/P] more [S]Stagger. Current active buff is switched upon blocking,
Effect_BasicAttacksApplyBleed_Description,Effect,[BA]Basic Attacks apply {0}[Bleed]Bleed,
Effect_BleedArmor_Description,Effect,Gain {0}[Armor]Armor against [Bleed]Bleeding,
Effect_BasicAttacksApplyPoison_Description,Effect,[BA]Basic Attacks apply {0}[Poison]Poison,
Effect_LightDamageTemporarilyLowersEnemyArmor_Description,Effect,[LD]Light Damage reduces enemy [A]Armor by {0} for {1} sec,
Effect_LightDamageIgnoresPercentageOfEnemyArmor_Description,Effect,[LD]Light Damage ignores {0}% of enemy [A]Armor,
Effect_BasicAttacksReducePercentageOfEnemyStaggerBar_Description,Effect,[BA]Basic Attacks deal extra [S]Stagger equal to {0}% of enemy total [SB]Stagger Bar,
Effect_ConvertAllInjuryIntoStaggerOrViceVersaDependingOnWhichIsLowerForEnemy_Description,Effect,"Deal [G]{0}%[/G] more [I]Injury/[S]Stagger and convert it to the other, depending on which is lower between enemy's [SB]Stagger Bar/[H]Health",
Effect_RangedInjuryAndStaggerScaleWithEachOther_Description,Effect,"[RI]Ranged Injury dealt is increased by [P]{0}%[/P] of [RS]Ranged Stagger, and vice versa",
Effect_EbonySpecialScaling_Description,Effect,This weapon's stats change based on its grade,
Effect_OnSwitchingToThisWeaponGainRangedAttackSpeedAndNextBasicAttackStunsEnemy_Description,Effect,"Upon switching to this weapon, cause next [BA]Basic Attack to have +{0}%[AS]Attack Speed and inflict [Stun]Stun for {2} sec ({3}[CD])",
Effect_TripleArrowsShotWithoutSpendingExtraAmmo_Description,Effect,"[BA]Basic Attacks shoot 3 parallel arrows, but each deals {0}% of usual [D]Damage",
Effect_BasicAttacksDealIncreasedDamageButAlsoInflictSelfStagger_Description,Effect,"[BA]Basic Attacks deal extra {0}[D]Damage, but also inflict {1}[S]Stagger to you",
Interact_GoDownTheStairs,Interaction,{0} Go down the stairs,{0} Zejd? po schodach
Interact_RestAtBonfire,Interaction,{0} Restore Health and Tools (one-time only),{0} Odn?w ?ycie i Narz?dzia (tylko jeden raz)
Interact_Rescue,Interaction,{0} Rescue,{0} Uratuj
Interact_Inspect,Interaction,{0} Inspect,{0} Sprawd?
Interact_Confront,Interaction,{0} Confront,{0} Skonfrontuj
Interact_ClaimYourSpoils,Interaction,{0} Claim your spoils,{0} Zbierz swoje ?upy
Interact_InterruptMeeting,Interaction,{0} Interrupt the meeting,{0} Przerwij spotkanie
Interact_Dig,Interaction,{0} Dig into the ground,{0} Kop w ziemi
Interact_Sabotage,Interaction,{0} Sabotage,{0} Sabotuj
Interact_Investigate,Interaction,{0} Investigate,{0} Zbadaj
Interact_Leave,Interaction,{0} Leave,{0} Wyjd?
Interact_Loot,Interaction,{0} Search through,{0} Przeszukaj
Interact_TryToBreakPast,Interaction,{0} Try to break past,{0} Spr?buj si? przebi?
Interact_CarveOpenAPath,Interaction,{0} Carve open a path,{0} Otw?rz sobie ?cie?k?
Interact_Use,Interaction,{0} Interact,{0} U?yj
Interact_Shop,Interaction,{0} Trade,{0} Handluj
Interact_Talk,Interaction,{0} Talk,{0} Rozmawiaj
Interact_RequestDuel,Interaction,{0} Request Duel,{0} Wyzwij na Pojedynek
LockedDoorNotification,Interaction,This door is locked.,Te drzwi s? zamkni?te.
LockedDoorNeedKeyNotification,Interaction,This door is locked. I'll need the right key to open it.,"Te drzwi s? zamkni?te. B?d? potrzebowa? odpowiedniego klucza, by j? otworzy?."
OpenedDoorUsedKeyNotification,Interaction,used to open the door.,u?yto by otworzy? drzwi.
LockedChestNeedKeyNotification,Interaction,This chest is locked. I'll need the right key to open it.,"Ta skrzynia jest zamkni?ta. B?d? potrzebowa? odpowiedniego klucza, by j? otworzy?."
OpenedChestUsedKeyNotification,Interaction,used to open the chest.,u?yto by otworzy? skrzyni?.
LockedChestNotification,Interaction,This chest is locked.,Ta skrzynia jest zamkni?ta.
Interact_OpenChest,Interaction,{0} Open chest,{0} Otw?rz skrzyni?
Interact_CloseChest,Interaction,{0} Close chest,{0} Zamknij skrzyni?
Interact_OpenDoor,Interaction,{0} Open door,{0} Otw?rz drzwi
Interact_CloseDoor,Interaction,{0} Close door,{0} Zamknij drzwi
Interact_ReadHistory,Interaction,{0} Read 'Penance: 200 years of History',{0} Przeczytaj 'Pokuta: 200 lat Historii'
Interact_ReadAwakened,Interaction,{0} Read 'The Enforcers: separating myth from fact',{0} Przeczytaj 'Autarchowie: oddzielaj?c mity od fakt?w'
